,id,pred1,pred2,label,agree,kt,cos_sim
0,1,0,0,False,True,-0.3333333333333333,0.08585847770834214
1,2,0,0,False,True,0.4666666666666666,0.4667017786536979
2,3,0,1,True,False,-0.06666666666666665,0.6739883316498603
3,4,0,0,False,True,0.3333333333333333,0.9733177011373765
4,5,0,0,False,True,0.4666666666666666,0.6573757351339165
5,6,0,1,False,False,0.6,0.27378703691009704
6,7,0,1,False,False,-0.06666666666666665,0.2812324331769203
7,9,0,1,False,False,0.7333333333333333,0.40857528153788336
8,10,0,1,False,False,0.06666666666666665,0.9402237066553369
9,12,0,0,False,True,0.6,0.6347233125357221
10,13,0,0,False,True,0.2,0.7845234763208636
11,14,0,0,False,True,0.4666666666666666,0.9271726499455306
12,15,0,0,False,True,0.6,0.8331080776640383
13,16,0,0,False,True,0.7333333333333333,0.5296394778739674
14,17,0,1,False,False,-0.3333333333333333,0.9288921249047948
15,18,0,1,False,False,0.6,0.33962264150943394
16,19,0,0,False,True,0.8666666666666666,0.7906254420727481
17,20,0,1,False,False,0.2,0.9883353184397585
18,21,0,0,False,True,0.4666666666666666,0.8493846754698822
19,23,0,1,False,False,-0.3333333333333333,0.5988173899253456
20,24,0,0,False,True,0.4666666666666666,0.9857135515319645
21,25,0,1,False,False,-0.6,0.8816987554041678
22,26,0,1,True,False,0.06666666666666665,0.06125638918316888
23,27,0,1,False,False,-0.06666666666666665,0.8861459600142396
24,28,0,0,False,True,0.6,0.7585786599394946
25,29,0,1,False,False,-0.2,0.9393759701576181
26,31,0,0,False,True,0.9999999999999999,0.4853241064694356
27,33,0,0,False,True,0.06666666666666665,0.9102844504120171
28,34,0,1,False,False,0.3333333333333333,0.7520746927601705
29,35,0,0,False,True,-0.4666666666666666,0.9811949522073636
30,37,0,0,False,True,0.2,0.11145564251507056
31,38,0,0,False,True,0.2,0.6529239787634692
32,39,0,0,False,True,0.06666666666666665,0.4884657718926078
33,40,0,1,False,False,0.6,0.10206207261596574
34,41,0,0,False,True,0.2,0.6780918908527009
35,42,0,1,False,False,-0.2,0.6423229840805771
36,43,0,0,False,True,0.6,0.5253678187487907
37,45,0,0,False,True,0.6,0.6352099262458155
38,46,1,1,True,True,0.2,0.0
39,47,0,1,True,False,-0.3333333333333334,0.8870539153693705
40,48,0,0,False,True,0.8666666666666666,0.28152663528840677
